,state_code,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,closed_at_year,closed_at_month,yyyy,mm,month_name,first_funding_at_year,first_funding_at_month
797,CA,95014,Cupertino,XtremIO,2009-01-01,2024-11-22,2009-11-11,2011-12-05,0.8603,2.926,3.0,3.0,4,3,19000000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,2024,11,2011,12,Dec,2009,11
798,CA,94086,Sunnyvale,Level 5 Networks,2002-01-01,2024-11-22,2005-06-20,2005-06-20,3.4685,3.4685,2.0,2.0,3,1,30000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,1,2024,11,2005,6,Jun,2005,6
799,CA,94041,Mountain View,Votizen,2009-03-19,2024-11-22,2010-09-23,2012-02-24,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1,1,2024,11,2012,2,Feb,2010,9
800,CA,91006,Arcadia,Siimpel Corporation,2000-01-01,2024-11-22,2005-11-11,2009-12-16,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1,1,2024,11,2009,12,Dec,2005,11
801,CA,94402,San Mateo,TalkPlus,2004-02-01,2008-07-05,2006-10-01,2006-10-01,2.6658,2.6658,0,0,6,1,5500000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,2008,7,2006,10,Oct,2006,10
802,WA,98006,Bellevue,Napera Networks,2006-12-01,2024-11-22,2008-11-29,2008-11-29,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,2024,11,2008,11,Nov,2008,11
803,CA,94063-2026,Redwood City,NebuAd,2006-01-01,2024-11-22,2007-07-01,2007-09-01,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1,0,2024,11,2007,9,Sep,2007,7
804,CA,94005,Brisbane,Tercica,2002-01-01,2024-11-22,2005-10-14,2007-07-06,3.7863,5.5123,0,0,11,2,83000000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,1,2024,11,2007,7,Jul,2005,10
805,NY,10003,New York,Robotgalaxy,2006-01-01,2012-09-12,2007-01-01,2008-09-16,1.0,2.7096,0,0,1,2,12000000,0,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,0,0,2012,9,2008,9,Sep,2007,1
806,CA,94085,Sunnyvale,PasswordBank,2008-01-01,2024-11-22,2008-03-01,2009-07-01,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,1,2024,11,2009,7,Jul,2008,3
807,CA,94306,Palo Alto,SnapTell,2006-01-01,2024-11-22,2007-06-07,2007-06-07,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1,1,2024,11,2007,6,Jun,2007,6
808,CA,92887,Yorba Linda,Gigi Hill,2009-01-01,2024-11-22,2011-06-15,2012-08-08,2.4521,3.6027,0,0,9,2,4000000,0,1,0,0,0,0,manufacturing,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,2024,11,2012,8,Aug,2011,6
809,CA,94089,Sunnyvale,CloudShield Technologies,2000-01-01,2024-11-22,2005-10-28,2007-09-17,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1,1,2024,11,2007,9,Sep,2005,10
810,NY,10011,New York,Instinctiv,2007-08-01,2024-11-22,2008-06-01,2011-05-05,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1,1,2024,11,2011,5,May,2008,6
811,CA,95008,Campbell,Anchor Bay Technologies,2001-10-01,2024-11-22,2003-05-16,2007-01-29,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,1,2024,11,2007,1,Jan,2003,5
812,CA,94301,Palo Alto,Waze,2007-01-01,2024-11-22,2008-03-01,2011-10-18,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,1,0,0,0,0,transportation,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1,2024,11,2011,10,Oct,2008,3
813,CA,94070,San Carlos,Aster Data Systems,2005-07-01,2024-11-22,2005-11-01,2010-09-22,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,1,1,2024,11,2010,9,Sep,2005,11
814,CA,90024,Los Angeles,Diversion,2010-05-01,2012-01-06,2010-10-18,2011-07-22,0.4658,1.2247,0.0,1.2247,5,2,300000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0,1,0,2012,1,2011,7,Jul,2010,10
815,CA,94301,Palo Alto,Codesion,2002-01-01,2024-11-22,2007-09-01,2010-07-01,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,2024,11,2010,7,Jul,2007,9
816,CA,94110,San Francisco,Xoopit,2004-01-01,2024-11-22,2006-12-01,2008-04-02,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1,2024,11,2008,4,Apr,2006,12
817,CA,941017,San Francisco,One Block Off the Grid (1BOG),2008-11-01,2024-11-22,2010-02-11,2010-02-11,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,1,2024,11,2010,2,Feb,2010,2
818,WA,98104,Seattle,Appature,2007-01-01,2024-11-22,2009-12-07,2012-07-13,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1,1,2024,11,2012,7,Jul,2009,12
819,WA,98005,Bellevue,Action Engine,2000-02-01,2024-11-22,2000-05-01,2007-07-01,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1,1,2024,11,2007,7,Jul,2000,5
820,MA,1720,Acton,Blackwave,2006-01-01,2024-11-22,2006-12-01,2009-09-30,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1,2024,11,2009,9,Sep,2006,12
821,TX,75244,Dallas,SoftLayer,2005-01-01,2024-11-22,2009-09-30,2010-03-25,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1,2024,11,2010,3,Mar,2009,9
822,CA,94301,Palo Alto,Mytopia,2007-01-01,2024-11-22,2008-01-01,2009-03-01,1.0,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0,1,2024,11,2009,3,Mar,2008,1
823,MA,2466,Newton,JackPot Rewards,2008-01-01,2012-01-01,2008-02-01,2008-02-01,0.0849,0.0849,-1.0,0.1342,7,1,16700000,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0,0,2012,1,2008,2,Feb,2008,2
824,AZ,85284,Tempe,Andigilog,1996-01-01,2012-08-07,2007-02-20,2007-02-20,11.1452,11.1452,0,0,0,1,18000000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,1,0,2012,8,2007,2,Feb,2007,2
825,CA,94085,Sunnyvale,BARRX Medical,2003-01-01,2024-11-22,2010-07-14,2010-07-14,7.537000000000001,7.537000000000001,7.0055,7.0055,6,1,15000000,1,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,1,1,2024,11,2010,7,Jul,2010,7
826,CA,95051,Santa Clara,Power Analog Microelectronics,2004-01-01,2024-11-22,2007-12-01,2007-12-01,3.9178,3.9178,0,0,2,2,12000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,1,0,2024,11,2007,12,Dec,2007,12
827,OH,43607,Toledo,Classiphix,2009-09-19,2013-01-05,2011-01-01,2011-01-01,1.2849,1.2849,0.0,0.0,1,1,15000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,2013,1,2011,1,Jan,2011,1
828,WA,98101,Seattle,StartupDigest,2009-11-16,2024-11-22,2011-03-09,2011-03-09,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,1,2024,11,2011,3,Mar,2011,3
829,CA,92008,Carlsbad,WiLinx,2003-01-01,2012-04-01,2007-01-10,2007-01-10,4.0274,4.0274,0,0,0,1,15000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,2012,4,2007,1,Jan,2007,1
830,CA,94111,San Francisco,Cohuman,2009-10-09,2024-11-22,2009-09-09,2011-01-01,-0.0822,1.2301,0.3151,1.2986,4,2,1400000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0,1,2024,11,2011,1,Jan,2009,9
831,NY,10038,New York,Correlix,2006-01-01,2013-01-05,2005-02-19,2012-02-14,-0.8658,6.1233,5.0027,5.0027,5,4,11400000,1,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,0,2013,1,2012,2,Feb,2005,2
832,CA,94538,Fremont,Redwood Systems,2008-01-01,2024-11-22,2008-10-03,2012-05-30,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,1,2024,11,2012,5,May,2008,10
833,TX,78701,Austin,OtherInbox,2008-01-01,2024-11-22,2008-01-01,2010-09-20,0.0,2.7205,1.0027,5.9479,4,4,3800000,4,0,0,0,1,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,1,1,2024,11,2010,9,Sep,2008,1
834,CA,94404,San Mateo,M-Factor,2003-01-01,2024-11-22,2007-06-14,2009-02-10,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,1,2024,11,2009,2,Feb,2007,6
835,CA,95051,Santa Clara,Athena Design Systems,2003-01-01,2012-01-01,2007-01-29,2007-01-29,4.0795,4.0795,0,0,0,1,4000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,1,0,2012,1,2007,1,Jan,2007,1
836,CA,94403,San Mateo,Servo Software,2008-01-01,2024-11-22,2009-12-15,2009-12-15,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1,1,2024,11,2009,12,Dec,2009,12
837,CA,94402,San Mateo,Levanta,1998-01-01,2008-09-05,2007-09-23,2007-09-23,9.7315,9.7315,6.0027,6.0027,2,1,8000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,0,2008,9,2007,9,Sep,2007,9
838,CA,94401,San Mateo,EdgeSpring,2010-07-01,2024-11-22,2010-07-01,2013-05-17,0.0,2.8795,2.3397,2.3397,15,2,12700000,1,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,1,1,2024,11,2013,5,May,2010,7
839,CA,90501,Torrance,DotSpots,2007-09-01,2024-11-22,2007-09-01,2007-09-01,0.0,0.0,0.3342,3.2219,5,1,300000,4,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,2024,11,2007,9,Sep,2007,9
840,CA,94110,San Francisco,about.me,2013-02-05,2024-11-22,2013-02-05,2013-02-05,0.0,0.0,-1.8027,-0.0959,21,1,5675000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1,1,2024,11,2013,2,Feb,2013,2
841,CA,90291,Santa Monica,Republic Project,2008-08-01,2024-11-22,2012-09-01,2012-09-01,4.0877,4.0877,4.6685,5.1863,13,1,1000000,2,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,2024,11,2012,9,Sep,2012,9
842,FL,32714,Altamonte Springs,Hit Systems,2008-09-01,2013-10-01,2008-09-01,2008-09-01,0.0,0.0,0,0,2,1,125000,0,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2013,10,2008,9,Sep,2008,9
843,CT,6880,Westport,Yamisee,2010-01-01,2013-01-07,2010-03-24,2010-12-15,0.2247,0.9534,0.5808,1.0685,2,2,700000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0,2013,1,2010,12,Dec,2010,3
844,WA,98109,Seattle,Thinkfuse,2010-08-01,2024-11-22,2010-11-01,2011-03-24,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,1,2024,11,2011,3,Mar,2010,11
845,CA,94301,Palo Alto,EchoSign,2005-07-15,2024-11-22,2005-10-01,2007-10-01,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,2024,11,2007,10,Oct,2005,10
846,WA,98104,Seattle,PI Corporation,2003-01-01,2024-11-22,2006-07-27,2006-07-27,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1,2024,11,2006,7,Jul,2006,7
847,RI,2903,Providence,"MoveableCode, Inc.",2010-01-01,2024-11-22,2009-01-01,2012-04-01,-1.0,2.2493,1.7479,1.7479,3,2,350000,1,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,2024,11,2012,4,Apr,2009,1
848,NY,10013,New York,Daylife,2006-04-01,2024-11-22,2007-06-01,2009-06-16,1.1671,3.2110000000000003,0.7534,2.8110000000000004,16,2,12300000,3,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.5,1,1,2024,11,2009,6,Jun,2007,6
849,MA,1824,Chelmsford,Desktone,2006-01-01,2024-11-22,2007-07-30,2011-12-16,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.0,1,1,2024,11,2011,12,Dec,2007,7
850,CA,94105,San Francisco,Pulse,2010-05-01,2024-11-22,2010-10-06,2011-06-16,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5,1,1,2024,11,2011,6,Jun,2010,10
851,CA,94107,San Francisco,Opzi,2010-05-01,2013-01-07,2010-01-01,2010-09-01,-0.3288,0.337,0.4082,0.8712,5,2,1015000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,1,0,2013,1,2010,9,Sep,2010,1
852,CO,80302,Boulder,Standing Cloud,2009-01-01,2024-11-22,2009-01-01,2012-06-21,0.0,3.4712,0.0,1.9123,4,5,10000003,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.5,1,1,2024,11,2012,6,Jun,2009,1
853,IL,60647,Chicago,Where I've Been,2007-06-08,2024-11-22,2008-03-15,2010-04-15,0.7699,2.8548,-0.4329,2.8521,3,2,1750000,2,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,1,2024,11,2010,4,Apr,2008,3
854,CA,94103,San Francisco,HipChat,2009-09-01,2024-11-22,2010-08-10,2010-08-10,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,1,2024,11,2010,8,Aug,2010,8
855,CA,94301,Palo Alto,ScaleIO,2011-01-01,2024-11-22,2012-12-04,2012-12-04,1.926,1.926,1.6685,2.4658,1,1,12000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,1,2024,11,2012,12,Dec,2012,12
856,NY,10010,New York,GroupMe,2010-05-01,2024-11-22,2010-08-25,2011-01-04,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,0,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8.5,1,1,2024,11,2011,1,Jan,2010,8
857,CA,94110,San Francisco,WeAre.Us,2007-12-01,2024-11-22,2008-08-01,2008-08-01,0.6685,0.6685,-0.9151,0.863,7,1,50000,2,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0,0,2024,11,2008,8,Aug,2008,8
858,CA,95054,Santa Clara,Kickfire,2006-01-01,2024-11-22,2008-07-31,2008-07-31,2.5808,2.5808,3.0027,4.6082,4,1,20000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1,0,2024,11,2008,7,Jul,2008,7
859,TX,78746,Austin,"LifeSize, a Division of Logitech",2003-01-01,2024-11-22,2005-12-19,2006-09-18,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.5,1,1,2024,11,2006,9,Sep,2005,12
860,CA,CA 90245,"El Segundo,",CHiL Semiconductor,2006-01-01,2024-11-22,2006-01-01,2008-05-07,0.0,2.3479,0.0,5.1616,7,3,22487000,2,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,1,2024,11,2008,5,May,2006,1
861,CA,94404,San Mateo,Aptana,2007-01-01,2024-11-22,2009-07-14,2009-07-14,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1,1,2024,11,2009,7,Jul,2009,7
862,NJ,8827,Hampton,Enpirion,2001-01-01,2024-11-22,2004-12-21,2011-03-31,3.9726,10.2493,3.0,3.0,8,4,59000000,1,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0,1,1,2024,11,2011,3,Mar,2004,12
863,ID,83402,Idaho Falls,RFinity,2008-10-01,2013-01-06,2011-02-01,2011-02-01,2.337,2.337,0.5808,2.3726,5,1,4000000,4,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,2013,1,2011,2,Feb,2011,2
864,CA,92121,San Diego,ecoATM,2008-08-02,2024-11-22,2010-02-17,2013-02-06,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.6667,1,1,2024,11,2013,2,Feb,2010,2
865,CA,94103,San Francisco,Adura Technologies,2008-01-01,2024-11-22,2008-10-16,2012-04-26,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.6667,1,1,2024,11,2012,4,Apr,2008,10
866,CA,94040-2573,Mountain View,Rhythm NewMedia,2005-01-01,2024-11-22,2010-11-10,2012-09-11,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6667,1,1,2024,11,2012,9,Sep,2010,11
867,CA,94105,San Francisco,Topsy Labs,2007-01-15,2024-11-22,2008-01-01,2012-10-01,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,1,2024,11,2012,10,Oct,2008,1
868,MA,1803,Burlington,Digit Wireless,2000-01-01,2012-01-01,2005-03-14,2008-02-11,5.2027,8.1178,8.0055,8.0055,2,2,10000000,1,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,0,2012,1,2008,2,Feb,2005,3
869,CA,94025,Menlo Park,Silver Tail Systems,2008-01-08,2024-11-22,2008-09-26,2011-09-22,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.6667,1,1,2024,11,2011,9,Sep,2008,9
870,MA,1720,Acton,Tatara Systems,2001-01-01,2024-11-22,2004-01-20,2010-06-22,3.0521,9.4767,1.0,1.0,4,5,33000000,1,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2.0,1,1,2024,11,2010,6,Jun,2004,1
871,CA,94303,Mountain View,Reliant Technologies,2001-01-01,2024-11-22,2007-04-19,2007-04-19,6.2986,6.2986,6.0027,6.0027,9,1,15000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1,1,2024,11,2007,4,Apr,2007,4
872,CA,95008,Campbell,Atrua Technologies,2000-01-01,2024-11-22,2006-12-07,2009-02-25,6.937,9.1589,6.0055,6.0055,6,3,13000000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,1,2024,11,2009,2,Feb,2006,12
873,CA,95008,Campbell,Casabi,2004-01-01,2024-11-22,2005-12-19,2007-03-12,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2024,11,2007,3,Mar,2005,12
874,NY,10011,New York,Peek & Co,2007-11-01,2024-11-22,2008-01-01,2011-08-12,0.1671,3.7808,3.8356,6.1178,6,2,626096,3,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1,0,2024,11,2011,8,Aug,2008,1
875,MA,2139,Cambridge,Bluefin Labs,2008-06-01,2024-11-22,2008-04-01,2012-01-24,-0.1671,3.6493,4.1507,4.6849,12,4,20350000,3,0,0,1,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3.75,1,1,2024,11,2012,1,Jan,2008,4
876,CA,95134,San Jose,C2 Microsystems,2004-01-01,2012-05-11,2009-10-12,2009-10-12,5.7836,5.7836,2.0027,2.0027,1,1,10000000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,0,2012,5,2009,10,Oct,2009,10
877,CA,94301,Palo Alto,GoPollGo,2011-01-01,2024-11-22,2011-07-27,2011-07-27,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1,1,2024,11,2011,7,Jul,2011,7
878,CA,95066,Scotts Valley,Multigig,2003-01-01,2024-11-22,2008-05-12,2010-12-22,5.3644,7.9781,5.2521,5.2521,5,3,37891054,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1,1,2024,11,2010,12,Dec,2008,5
879,CA,92037,La Jolla,Ortiva Wireless,2004-01-01,2024-11-22,2005-02-01,2011-10-04,1.0877,7.7616,6.8849,6.8849,9,5,40000000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4.0,1,1,2024,11,2011,10,Oct,2005,2
880,CA,90245,El Segundo,Sometrics,2007-09-01,2024-11-22,2008-05-14,2009-10-16,0.7014,2.126,2.4027,4.0548,10,3,5550000,4,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,1,1,2024,11,2009,10,Oct,2008,5
881,CA,94107,San Francisco,Kima Labs,2010-01-01,2024-11-22,2010-08-01,2010-08-01,0.5808,0.5808,0.0,2.1315,3,1,770000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,1,2024,11,2010,8,Aug,2010,8
882,TX,75001,Addison,Chronicity,2006-09-01,2012-01-04,2006-10-10,2011-05-26,0.1068,4.7342,0,0,0,4,19550000,0,0,0,0,1,0,consulting,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,1,0,2012,1,2011,5,May,2006,10
883,CA,94111,San Francisco,Whiskey Media,2007-10-01,2024-11-22,2009-03-24,2009-12-31,1.4795,2.2521,2.2521,2.2521,6,2,4000000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,1,2024,11,2009,12,Dec,2009,3
884,VA,22102,McLean,Jobfox,2004-03-01,2024-11-22,2005-04-01,2009-12-24,1.0849,5.8192,6.3507,9.4411,14,4,42000000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.3333,1,1,2024,11,2009,12,Dec,2005,4
885,CO,81620,Avon,Natural Cleaners Colorado,2005-01-01,2010-05-03,2008-08-27,2008-08-27,3.6548,3.6548,0,0,0,1,1900000,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,0,2010,5,2008,8,Aug,2008,8
886,CA,92656,Aliso Viejo,Gaikai,2008-11-01,2024-11-22,2010-01-05,2011-07-20,1.1781,2.7151,2.5178,3.6685,21,3,45039999,3,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3.6667,1,1,2024,11,2011,7,Jul,2010,1
